	001_V2	010_V2	015_V2	017_V2	024_V2	028_V2	034_V2	040_V2	042_V2	043_V2
ENSG00000205339	79.92887385	89.07437042	81.23217314	83.54589766	76.20827659	71.96252312	67.91347166	80.6511834	85.72549422	96.69725059
ENSG00000205352	18.92705181	18.04375898	17.67085321	16.87203703	18.62942647	18.27320613	17.95492389	15.13930064	17.17696706	16.47726402
ENSG00000205356	40.9206817	39.67338126	47.70458472	32.57150006	43.12612781	30.66884493	19.32552877	27.4866783	50.76606405	50.3180194
ENSG00000205362	0.626505199	2.594028775	0.772679893	1.465717503	1.75686762	4.784942637	4.728586826	3.185151563	1.338464966	2.067863811
ENSG00000205363	4.715275974	10.33796762	6.349413037	6.221156512	5.469493535	8.138170154	3.152391217	6.842177431	7.552766591	8.960743181
ENSG00000205364	6.957505109	6.027302153	8.12993627	4.788010509	9.613049244	14.65624162	9.662764383	10.38123472	6.150565199	7.286758191
ENSG00000205403	30.43496311	13.73309351	27.11098582	15.04803303	23.99947466	11.86816481	9.525703896	11.95414907	32.09129096	23.27167368
ENSG00000205413	16.25616123	9.727607905	12.69882607	11.62802552	12.53011246	10.66250997	9.388643408	10.69581759	14.65937819	11.81636463
ENSG00000205423	15.59668207	15.79305754	15.35281353	15.47146253	16.54107439	16.5400773	15.38503974	14.62810347	16.66707564	14.14681433
ENSG00000205436	1.055166652	0.419622302	1.343791119	0.912002002	0.596672022	0.753534274	1.267809511	0.353905729	0.860441764	0.787757642
ENSG00000205464	10.45274464	5.226205031	18.84667044	8.533733016	8.4197052	9.419178419	7.846712921	6.409625984	9.464859399	10.24084935
ENSG00000205476	12.10144253	9.231690639	12.63163652	6.156013512	9.049525667	6.405041325	3.01533073	9.044257524	14.37256427	15.68950638
ENSG00000205485	3.066578081	1.983669063	2.754771794	2.117147504	1.922609849	1.507068547	1.678990974	1.336977199	2.740666358	2.231979986
ENSG00000205502	2.440072882	2.937356112	1.881307567	3.517722007	1.723719175	4.860296064	1.678990974	3.499734433	1.625278887	1.214459699
ENSG00000205517	19.7184268	13.23717625	14.71451275	11.66059702	19.02720781	21.70178708	6.064926581	16.5156007	12.61981253	20.64581488
ENSG00000205531	88.00749353	96.36053948	83.95335016	92.43791717	91.55600693	91.59209095	102.1785936	90.32460666	87.47824596	86.94874977
ENSG00000205534	0.395687494	0.419622302	0.369542558	0.260572	0.397781348	0.339090423	0.411181463	0.31458287	0.414286775	0.328232351
ENSG00000205542	452.3697279	343.3654853	311.8267292	308.7452491	694.327343	367.9131091	497.5295704	346.0411574	362.628401	362.2700457
ENSG00000205544	25.55481734	27.04656472	29.5969994	32.18064206	29.70100732	32.32662034	44.09921192	26.85751256	21.98906729	21.92592104
ENSG00000205559	0.857322904	1.258866905	1.612549343	1.465717503	2.154648968	1.13030141	1.78178634	0.629165741	1.179123898	1.247282934
ENSG00000205560	1.714645809	1.487751797	1.713333677	0.814287502	1.193344044	1.356361692	0.89089317	1.022394329	1.465937819	1.73963146
ENSG00000205562	0.626505199	0.305179856	0.806274671	0.456001001	0.696117359	0.452120564	0.71956756	0.353905729	0.860441764	0.623641467
ENSG00000205571	1.912489556	0.95368705	1.679738899	1.270288502	0.629820468	1.695452115	2.261498047	0.589842882	0	1.378575874
ENSG00000205572	0.131895831	0.19073741	0.33594778	0.2280005	0.099445337	0.188383568	0.205590732	0.31458287	0.127472854	0.328232351
ENSG00000205579	3.264421828	6.866546756	3.863399467	7.361159014	6.165610894	6.781808462	6.030661459	5.701814526	4.939573087	4.989131735
ENSG00000205581	58.36390541	38.41451435	49.28353929	46.87038859	47.23653508	40.5024672	39.8503368	46.51894196	49.36386266	44.90218561
ENSG00000205583	0.725427073	0.534064748	0.470326892	0.1628575	0.364632902	0.263736996	0.411181463	0.511197164	0.414286775	0.229762646
ENSG00000205593	6.825609277	4.844730211	6.618171261	5.08115401	5.933571775	4.257468646	4.248875119	5.347908797	5.895619491	6.203591433
ENSG00000205609	0.527583326	0.076294964	0.235163446	0.260572	0.464078239	0.301413709	0.034265122	0.432551447	0.286813921	0.13129294
ENSG00000205611	0.989218736	0.228884892	0.403137336	0.456001001	0.397781348	0.452120564	0.17132561	0.039322859	0.446154989	0.164116175
ENSG00000205629	17.73998933	18.34893883	16.05830387	17.91432503	20.85037232	19.62956783	19.70244511	16.71221499	19.02532344	17.2978449
ENSG00000205639	0.494609368	0.114442446	0.268758224	0.195429	0.066296891	0.226060282	0.308386097	0.31458287	0.350550348	0.13129294
ENSG00000205643	10.38679673	9.880197833	11.2878454	7.914874515	11.20417464	10.32341955	8.977461945	9.280194676	10.13409188	9.157682592
ENSG00000205659	12.33226024	15.56417265	15.58797698	12.86574252	17.53552776	16.5400773	13.77457901	16.39763212	13.67146358	14.50786991
ENSG00000205664	1.285984357	1.029982013	1.310196341	1.270288502	0.729265805	0.565150705	0.513976829	0.825780035	1.210992112	1.312929404
ENSG00000205683	0.956244778	0.915539568	2.889150906	1.270288502	1.690570729	1.808482257	0.925158292	0.825780035	1.147255685	1.67398499
ENSG00000205702	3.000630165	0.95368705	0.873464227	1.270288502	1.292789381	1.092624697	1.096483902	0.707811458	1.529674246	0.951873818
ENSG00000205707	22.98284863	24.83401077	21.09752057	30.51949556	30.16508556	27.31561742	26.76106022	26.22834682	22.81764084	23.17320398
ENSG00000205710	0.890296862	0.305179856	0.571111226	0.358286501	0.331484457	0.41444385	0.17132561	0.511197164	0.509891415	0.525171762
ENSG00000205726	206.6477939	331.5016184	326.2388889	144.0637448	196.1725015	208.1638431	204.4942477	222.7246722	237.513795	330.0704521
ENSG00000205730	61.82617099	69.35212224	59.22759357	57.03269661	51.97676281	66.23566264	33.61408461	57.13611383	80.40350257	80.64668863
ENSG00000205740	2.901708292	1.525899279	1.881307567	1.302860002	2.452984979	0.904241128	0.582507073	1.730205787	1.975829235	2.593035573
ENSG00000205744	5.176911384	1.602194243	2.250850124	1.758861003	2.419836534	3.014137094	2.501353901	1.769528646	2.708798145	3.774672036
ENSG00000205746	2.736838502	0.991834531	2.385229236	1.140002502	0.828711142	1.13030141	0.445446585	0.432551447	1.816488167	1.838101165
ENSG00000205755	0.428661452	0.114442446	0.033594778	0.065143	0.132593783	0.113030141	0.034265122	0.078645718	0.286813921	0.196939411
ENSG00000205758	42.00882231	32.23462227	33.32601975	29.83549406	40.07647081	34.24813273	30.35889803	34.95802147	39.70779398	38.30471536
ENSG00000205763	3.561187449	2.136258991	3.057124796	2.768577505	4.342446382	2.260602821	4.522996094	2.713277257	3.664844548	4.168550857
ENSG00000205765	29.61061416	29.2209712	36.58471321	26.54577255	33.61252391	26.82582014	24.91074364	27.4866783	34.70448446	30.29584599
ENSG00000205771	2.110333303	1.869226617	2.553203126	2.442862505	2.088352077	2.072219252	1.850316584	1.572914352	0.669232483	1.477045579
ENSG00000205784	0.098921874	0.038147482	0.100784334	0.065143	0.066296891	0.150706855	0.034265122	0.117968576	0.191209281	0.295409116
ENSG00000205790	0.626505199	0.457769784	0.302353002	0.293143501	0.530375131	0.301413709	0.068530244	0.235937153	0.350550348	0.590818232
ENSG00000205791	3.066578081	1.831079135	2.217255346	3.224578506	2.718172545	2.335956248	1.884581706	2.94921441	2.294511369	2.822798218
ENSG00000205794	0.428661452	0.534064748	0.470326892	0.944573502	0.729265805	0.941917842	0.513976829	0.550520023	0.605496056	0.492348526
ENSG00000205795	15.92642165	9.651312941	6.618171261	8.142875015	4.707079285	7.9874633	10.38233194	9.988006135	16.06157959	10.70037464
ENSG00000205808	10.61761443	7.51505395	10.38078639	7.686874014	10.37546349	8.627967432	7.64112219	8.139831771	11.47255685	9.879793764
ENSG00000205837	0.197843747	0.19073741	0.201568668	0.293143501	0.298336011	0.41444385	0.376916341	0.275260012	0.09560464	0.295409116
ENSG00000205871	0.46163541	0.457769784	0.33594778	0.423429501	0.364632902	0.376767137	0.616772195	0.471874306	0.382418562	0.229762646
ENSG00000205885	5.012041595	1.831079135	4.031373357	1.954290004	2.254094305	1.695452115	1.370604877	1.415622917	4.04726311	5.251717615
ENSG00000205903	68.65178027	42.30555752	68.9364844	39.70465857	51.6784268	45.85256055	32.14068437	44.51347616	68.83534108	66.23728842
ENSG00000205913	1.648697893	1.297014387	2.351634458	1.302860002	0.895008033	0.941917842	0.753832682	1.258331482	1.051651044	1.214459699
ENSG00000205930	1.483828104	0.648507194	1.243006785	1.172574002	0.729265805	0.71585756	0.856628048	0.825780035	1.402201392	1.115989993
ENSG00000205937	48.27387431	32.15832731	40.78406046	27.65320355	37.15940759	31.49773263	29.12535364	31.81219277	42.89461532	43.95031179
ENSG00000205940	7.188322814	9.384280567	6.147844369	5.700012511	5.999868666	5.83989062	4.968442679	7.510666031	7.36155731	7.614990542
ENSG00000205959	5.110963468	1.831079135	4.535295026	2.768577505	3.646329023	3.127167235	1.336339755	3.421088715	6.309906266	2.461742632
ENSG00000205978	53.41781173	25.86399278	51.16484685	26.96920205	23.56854487	21.40037337	17.16682609	29.37417552	45.28473133	53.10799438
ENSG00000205981	28.06083814	22.6596043	25.26327304	23.54919454	27.38061612	23.05814877	24.97927388	26.11037824	24.92094293	23.82966868
ENSG00000206052	1.154088525	0.991834531	1.881307567	1.302860002	1.690570729	1.883835684	1.130749024	1.258331482	2.995612066	2.002217341
ENSG00000206053	46.36138475	72.4039208	59.76511002	47.84753359	50.0873014	70.45545458	44.61318875	44.90670475	64.34192299	47.26545854
ENSG00000206077	4.055796817	1.869226617	2.98993524	2.377719504	7.226361156	6.028274188	8.703340969	2.162757234	24.76160186	3.315146745
ENSG00000206120	0.824348947	0.915539568	2.788366572	1.140002502	1.127047153	2.335956248	1.439135121	1.533591493	1.019782831	1.083166758
ENSG00000206129	0.362713536	0.228884892	0.571111226	0.521144001	0.497226685	0.263736996	0.445446585	0.235937153	0.254945708	0.426702056
ENSG00000206145	1.154088525	0.991834531	0.302353002	0.912002002	0.961304924	1.582421974	0.205590732	1.336977199	0.701100696	0.361055586
ENSG00000206147	0.329739579	0.19073741	0.16797389	0.2280005	0.397781348	0.339090423	0.411181463	0.393228588	0.191209281	0.196939411
ENSG00000206149	17.57511954	8.201708626	11.08627673	6.351442512	12.96104226	5.576153624	7.880978043	6.370303125	13.4802543	10.99578376
ENSG00000206150	0.362713536	0.19073741	0.201568668	0.260572	0.132593783	0.113030141	0.205590732	0.157291435	0.159341067	0.295409116
ENSG00000206172	29.11600479	61.03597117	9.77608039	74.55616364	53.13695841	42.08488918	88.98652164	188.5531079	24.8572065	46.54334737
ENSG00000206177	0.197843747	0.686654676	0	0.488572501	1.325937827	0.263736996	0.993688536	0.98307147	0	0.295409116
ENSG00000206190	26.31321837	33.2264568	11.08627673	27.62063205	22.64038839	16.5400773	9.834089993	35.11531291	24.53852437	25.96317896
ENSG00000206195	1.417880188	0.343327338	0.772679893	0.423429501	0.596672022	0.41444385	0.788097804	0.157291435	0.892309977	0.459525291
ENSG00000206337	28.81923917	22.88848919	28.75712995	16.51375053	26.08782674	14.80694848	13.84310926	20.05465799	28.45831462	25.89753249
ENSG00000206341	15.99236956	7.51505395	7.357256376	1.758861003	8.95008033	5.764537193	2.912535364	7.078114584	6.979138749	11.42248581
ENSG00000206344	9.991109232	4.42510791	3.325883019	4.755439009	9.712494581	3.014137094	1.95311195	4.876034491	9.305518332	5.481480261
ENSG00000206384	20.08114034	31.16649278	37.89490955	63.44928212	7.060618927	25.28107488	29.05682339	45.96842194	28.42644641	27.37457807
ENSG00000206417	16.09129144	8.888363301	12.09412007	7.752017015	12.6295578	10.39877297	8.874666579	6.960146007	12.26926218	12.24306669
ENSG00000206418	53.64862944	41.88593521	43.90837481	39.96523058	57.18106878	41.06761791	38.1370807	40.73848172	47.22869235	39.22376594
ENSG00000206432	0.131895831	0.76294964	0.33594778	0.651430001	0.132593783	0.150706855	0.548241951	0.393228588	0.286813921	0.262585881
ENSG00000206503	294.0287822	202.0290646	283.9094687	210.5421764	230.6800334	187.1402368	171.2913445	128.5857483	268.1072799	259.5004967
ENSG00000206527	172.7835392	377.3167443	324.4919605	394.4734372	251.4972573	369.2694708	274.7377476	412.6934031	208.4499843	314.2168296
ENSG00000206530	18.8611039	10.26167265	12.12771485	9.869164519	15.6792148	9.456855133	10.24527146	10.38123472	15.6154246	12.86670816
ENSG00000206535	3.099552039	2.975503594	2.855556128	2.214862004	2.718172545	2.901106953	2.946800486	3.224474421	5.353859862	3.216677039
ENSG00000206538	53.2859159	110.2462229	52.87818053	51.5281131	48.19784	87.48532916	65.00093629	53.8329937	42.8308789	102.2115541
ENSG00000206549	0.92327082	0.19073741	1.108627673	0.586287001	0.464078239	0.565150705	0.479711707	0.629165741	0.478023202	0.295409116
ENSG00000206559	1.978437472	1.335161869	2.217255346	1.791432503	1.856312957	2.185249393	1.404869999	1.376300058	2.294511369	1.772454695
ENSG00000206560	58.5287752	38.26192443	49.24994451	39.47665807	57.11477189	37.03620954	34.16232656	46.99081626	55.16387751	45.16477149
ENSG00000206561	4.517432227	3.700305752	5.442354032	3.420007506	4.110407263	4.558882355	3.73489829	3.26379728	4.907704874	5.448657026
ENSG00000206562	11.01330193	12.32163668	10.41438117	9.413163518	10.07712748	10.21038941	9.559969017	10.53852616	10.54837866	10.43778876
ENSG00000206567	49.46093679	31.31908271	60.67216902	30.87778206	36.92736847	29.16177639	35.39587095	28.23381262	29.15941532	36.92613948
ENSG00000206573	28.78626521	20.86667264	21.5006579	18.46804053	25.95523296	23.84935976	17.16682609	24.30152674	25.74951648	20.64581488
ENSG00000206579	1.220036441	0.839244604	0.604706004	0.912002002	1.160195598	1.243331551	0.582507073	1.533591493	1.816488167	1.772454695
ENSG00000206685	0.296765621	0.228884892	0	0.0325715	0.331484457	0.41444385	0.068530244	0.235937153	0	0.196939411
ENSG00000206838	0.197843747	0.19073741	0.470326892	0.390858001	0.198890674	0.226060282	0.342651219	0.275260012	0.446154989	0.229762646
ENSG00000206869	0.197843747	0.419622302	0.100784334	0.195429	0.198890674	0.263736996	0.068530244	0.31458287	0.254945708	0.557994997
ENSG00000207031	0.659479157	0.991834531	0.772679893	0.684001501	0.596672022	0.904241128	0.239855853	0.511197164	0.573627842	0.393878821
ENSG00000207425	0.032973958	0.114442446	0.33594778	0.390858001	0.265187565	0.263736996	0.205590732	0.393228588	0.605496056	0.590818232
ENSG00000207523	0.46163541	0.267032374	0.268758224	0.195429	0.331484457	0.226060282	0.274120975	0.157291435	0.350550348	0.295409116
ENSG00000207547	0.494609368	0.534064748	0.470326892	0.195429	0.23203912	0.188383568	0.239855853	0.157291435	0.605496056	0.361055586
ENSG00000207554	1.022192694	0.419622302	0.604706004	0.260572	0.563523576	0.565150705	0.17132561	0.471874306	0.956046404	0.984697053
ENSG00000207561	0.626505199	0.38147482	0.235163446	0.488572501	0.298336011	0.452120564	0.068530244	0.471874306	0.573627842	0.426702056
ENSG00000207614	0.428661452	0.610359712	0.604706004	0.260572	0.497226685	0.489797278	0.788097804	0.904425752	0.318682135	0.229762646
ENSG00000207650	0.758401031	0.57221223	1.814118011	0.586287001	0.696117359	0.71585756	0.788097804	0.786457176	1.56154246	0.919050583
ENSG00000207652	0.263791663	0.495917266	0.201568668	0.130286	0.198890674	0.150706855	0.205590732	0.275260012	0.191209281	0.164116175
ENSG00000207697	0.296765621	0.343327338	0.235163446	0.065143	0.23203912	0.301413709	0.137060488	0.471874306	0.254945708	0.098469705
ENSG00000207721	1.351932272	0.57221223	0.839869449	0.814287502	0.76241425	0.828887701	0.205590732	0.511197164	0.860441764	0.722111172
ENSG00000207741	0.329739579	0.38147482	0.302353002	0.130286	0.397781348	0.263736996	0.102795366	0.31458287	0.478023202	0.361055586
ENSG00000207744	0.560557284	0.305179856	0.705490337	0.423429501	0.430929794	0.565150705	0.068530244	0.511197164	0.573627842	0.361055586
ENSG00000207770	2.044385387	1.525899279	1.578954565	1.172574002	1.624273838	1.770805543	1.130749024	1.336977199	2.135170302	2.067863811
ENSG00000207870	0.263791663	0.152589928	0.16797389	0.2280005	0.23203912	0.188383568	0.274120975	0.117968576	0.254945708	0.098469705
ENSG00000208024	0.956244778	0.915539568	0.671895559	0.879430502	0.861859587	0.527473991	0.342651219	0.747134317	0.796705337	0.656464702
ENSG00000208028	0.197843747	0.457769784	0.302353002	0.2280005	0.132593783	0.113030141	0.205590732	0.275260012	0.127472854	0.196939411
ENSG00000208035	0.791374989	0.57221223	0.772679893	0.716573001	0.497226685	0.527473991	0.205590732	0.353905729	1.083519258	0.919050583
ENSG00000208772	0.230817705	0.267032374	0.571111226	0.1628575	0.23203912	0.263736996	0.17132561	0.393228588	0.191209281	0.459525291
ENSG00000209082	68.51988443	52.60537765	56.57360611	104.6522297	91.55600693	84.2828085	140.6925906	103.8516701	61.91993876	70.37301604
ENSG00000210049	32.28150475	10.68129495	11.42222451	17.52346703	35.17050085	33.3438916	32.24347973	41.21035602	22.75390441	27.34175483
ENSG00000210077	3.627135365	2.326996401	1.478170231	2.866292005	4.673930839	6.065950902	6.270517313	7.392697454	3.824185616	5.809712612
ENSG00000210082	15237.39782	12019.27974	14125.52911	23198.36692	15708.18654	17558.70494	26976.96476	19265.99873	10204.64811	12225.99861
ENSG00000210100	2.901708292	2.136258991	2.217255346	4.332009508	4.541337056	5.463123483	5.68801024	5.347908797	2.995612066	3.577732625
ENSG00000210112	4.649328058	2.89920863	4.367321137	10.81373802	8.916931885	9.83362227	12.74662536	13.56638629	6.118696985	6.89287937
ENSG00000210117	0.164869789	0.152589928	0.100784334	0.358286501	0.331484457	0.527473991	0.582507073	0.31458287	0.223077494	0.229762646
ENSG00000210140	82.13812903	75.5701618	73.10223687	112.6322472	84.62798179	96.64077058	134.3535431	89.49882663	56.47047426	56.52161083
ENSG00000210144	115.0791129	125.924838	108.7127015	150.1546153	124.5387104	138.2735392	214.979375	165.706527	104.6233448	91.05165415
ENSG00000210154	0.758401031	0.648507194	0.604706004	0.553715501	2.254094305	1.394038406	0.788097804	1.96614294	1.051651044	0.984697053
ENSG00000210164	0.989218736	0.724802158	1.679738899	1.856575503	1.259640935	2.185249393	2.055907316	1.494268634	1.338464966	1.345752639
ENSG00000210174	0.428661452	0.419622302	1.175817229	1.205145502	1.060750261	1.092624697	0.89089317	0.98307147	0.956046404	0.820580877
