	052_V2	054V_2	063_V2	070_V2	072_V2	078_V2	085_V2	092_V2	099_V2	100_V2
ENSG00000134001	76.42750924	66.97383206	21.4017028	73.30850861	17.79844294	20.4355154	19.78132862	17.141743	77.97443501	79.29937999
ENSG00000134013	82.41926966	80.95300077	5.092366584	109.6971524	3.283845562	3.389141305	4.813456631	4.759679144	134.9814428	155.9898039
ENSG00000134014	39.89079626	32.73981081	52.78169148	40.79018983	53.98642104	49.36066198	58.51976384	47.01045415	41.23787625	36.49317528
ENSG00000134028	0.065127831	0.232432734	0.688157646	0.417387989	0.591092201	0.604005381	0.659377621	0.586337286	0.900263496	1.707094695
ENSG00000134030	280.1473634	213.6388872	100.9527267	359.940224	92.70296021	99.56022033	92.44474242	96.15931488	340.2705605	342.7717311
ENSG00000134042	8.108414913	11.42240864	3.096709409	8.044204879	2.889784094	3.288473742	3.000168174	1.759011857	7.376352512	7.214890787
ENSG00000134046	163.1452157	163.3005979	2.95907788	163.122815	1.379215136	1.71134858	1.747350695	1.621050143	178.9781911	158.018992
ENSG00000134049	20.25475532	25.06953059	10.3223647	23.2598943	8.012583171	9.060080717	9.824726549	7.449932573	17.91814764	22.12781237
ENSG00000134056	18.072973	14.07878274	71.91247405	16.01252103	71.6206717	93.92283677	75.96030191	82.77702859	13.88148229	12.62605888
ENSG00000134057	5.340482111	2.955216189	0.068815765	5.350155132	0.164192278	0.302002691	0.131875524	0.275923429	5.285417941	5.346749423
ENSG00000134058	9.345843695	10.12742627	130.8875844	9.296368846	109.9759879	92.2785999	168.8336398	147.3431109	9.467287082	8.503264142
ENSG00000134061	2.865624548	10.62549641	33.61650103	10.24497791	37.50151632	41.40792446	40.48578591	38.28437572	5.256377183	8.728729479
ENSG00000134070	7.326880945	18.52820936	0.688157646	8.727203406	0.788122935	0.234890982	0.890159788	0.758789429	13.30066713	13.52792023
ENSG00000134072	18.17066474	14.64326224	239.8917556	15.0259676	270.5231974	222.6766505	278.3232937	406.0558157	14.98503109	15.26722426
ENSG00000134077	30.87059172	29.6849806	8.429931169	27.50966291	18.4223736	10.10031221	14.47333877	3.724966286	30.75416264	30.95316985
ENSG00000134086	34.97364505	48.37921334	161.9234942	42.76329669	170.9898384	173.7522146	147.1401161	169.3480043	34.32617586	40.61597001
ENSG00000134107	66.39782332	47.71511982	26.21880633	29.36893668	21.04945005	24.42866208	24.29806532	21.31508486	24.82984802	40.036202
ENSG00000134108	87.23872912	86.66420509	13.76315293	84.54003995	13.66079754	16.91215067	9.989570954	14.83088429	88.45814862	93.11718422
ENSG00000134109	37.83926959	53.02786802	7.500918346	47.54428638	3.480876296	4.731375486	2.703448245	6.55318143	48.99175861	57.20377696
ENSG00000134115	0.944353544	1.361391728	10.9072987	2.124884308	9.654505952	11.64388151	9.297224452	10.20916686	1.655323201	2.061397368
ENSG00000134121	32.30340399	47.68191514	13.07499528	27.77527345	6.469175757	5.80516283	4.813456631	6.173786716	45.91343827	53.49970356
ENSG00000134138	17.51938644	16.27029138	7.535326229	12.14219604	12.05171321	6.610503338	6.198149635	9.657320002	10.25138755	9.9848935
ENSG00000134146	4.298436821	6.87336799	16.03407316	5.008655868	15.69678179	18.18727314	18.09991569	18.38339843	4.995010362	6.441866774
ENSG00000134152	27.35368886	31.01316765	31.41439656	23.07017248	27.22307971	31.60961495	31.68309468	29.69625901	27.8791276	25.73525776
ENSG00000134153	52.39533974	57.47729464	43.90445784	58.35842973	36.45068574	35.63631749	39.03515515	43.14752615	49.77585907	47.70202346
ENSG00000134160	0.586150476	0.332046763	42.66577408	0.531221077	32.7071018	45.03195675	44.96955373	37.90498101	0.290407579	0.225465337
ENSG00000134184	0.065127831	39.31433672	85.60681122	0.075888725	82.49020051	95.63418535	78.30109246	82.32865302	15.76913155	0.032209334
ENSG00000134186	60.01529592	71.45646336	50.47636337	61.20425693	47.55008373	47.81709267	50.7720768	53.90853987	63.16364848	66.86657712
ENSG00000134198	7.457136607	7.570666192	0.653749764	5.843431846	1.904630426	6.711170902	1.945163981	4.311303572	6.621292806	7.9879148
ENSG00000134201	25.69292918	42.50198564	45.65925984	22.84250631	28.24107183	46.20641166	72.99310261	32.83488801	10.86124346	18.26269231
ENSG00000134202	23.38089119	62.45799608	14.86420516	16.12635412	9.58882904	11.74454908	17.47350695	10.20916686	30.81224415	18.77804165
ENSG00000134215	4.428692483	10.9243385	6.709537053	8.91692522	5.516860544	6.073609666	6.494869564	6.001334573	5.053091878	9.018613484
ENSG00000134222	1.074609205	2.556760074	31.58643597	1.859273769	30.08002535	31.57605909	24.06728316	24.45371386	0.84218198	1.835932031
ENSG00000134242	2.344601903	4.084175183	57.18590042	3.073493374	51.29366768	57.07850852	45.03549149	48.73497558	3.049279582	6.377448107
ENSG00000134243	295.1593284	256.7717617	0.653749764	307.2734486	0.426899923	0.503337818	0.263751048	0.551846857	292.2661877	300.7385504
ENSG00000134245	10.64840031	8.400783099	75.04359135	16.69551956	71.12809487	73.18531868	69.66324563	68.08410601	22.97123951	16.10466694
ENSG00000134247	16.64016073	53.72516622	10.52881199	28.87565997	8.866383017	8.5567429	7.813624805	4.759679144	22.53562815	41.29236602
